/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7703/   51900 | consumed samples:      7887872 | elapsed time per iteration (ms): 38110.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.040289E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7704/   51900 | consumed samples:      7888896 | elapsed time per iteration (ms): 38092.9 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.034231E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7705/   51900 | consumed samples:      7889920 | elapsed time per iteration (ms): 38082.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.038198E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7706/   51900 | consumed samples:      7890944 | elapsed time per iteration (ms): 38096.5 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.024387E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7707/   51900 | consumed samples:      7891968 | elapsed time per iteration (ms): 38097.4 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.055428E+00 | loss scale: 1.0 | grad norm: 0.205 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7708/   51900 | consumed samples:      7892992 | elapsed time per iteration (ms): 38106.2 | learning rate: 1.943E-04 | global batch size:  1024 | lm loss: 2.033212E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7709/   51900 | consumed samples:      7894016 | elapsed time per iteration (ms): 38087.3 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.020499E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7710/   51900 | consumed samples:      7895040 | elapsed time per iteration (ms): 38095.0 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.049058E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7711/   51900 | consumed samples:      7896064 | elapsed time per iteration (ms): 38100.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.036390E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7712/   51900 | consumed samples:      7897088 | elapsed time per iteration (ms): 38102.1 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.044349E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7713/   51900 | consumed samples:      7898112 | elapsed time per iteration (ms): 38107.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.035356E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7714/   51900 | consumed samples:      7899136 | elapsed time per iteration (ms): 38096.5 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.036403E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7715/   51900 | consumed samples:      7900160 | elapsed time per iteration (ms): 38076.4 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.037659E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7716/   51900 | consumed samples:      7901184 | elapsed time per iteration (ms): 38092.3 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.045483E+00 | loss scale: 1.0 | grad norm: 0.203 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7717/   51900 | consumed samples:      7902208 | elapsed time per iteration (ms): 38083.3 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.032794E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7718/   51900 | consumed samples:      7903232 | elapsed time per iteration (ms): 38107.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.055849E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7719/   51900 | consumed samples:      7904256 | elapsed time per iteration (ms): 38090.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.045782E+00 | loss scale: 1.0 | grad norm: 0.116 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7720/   51900 | consumed samples:      7905280 | elapsed time per iteration (ms): 38088.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.037988E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7721/   51900 | consumed samples:      7906304 | elapsed time per iteration (ms): 38074.8 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.060346E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7722/   51900 | consumed samples:      7907328 | elapsed time per iteration (ms): 38091.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.048265E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7723/   51900 | consumed samples:      7908352 | elapsed time per iteration (ms): 38071.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.024701E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7724/   51900 | consumed samples:      7909376 | elapsed time per iteration (ms): 38099.0 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.031285E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7725/   51900 | consumed samples:      7910400 | elapsed time per iteration (ms): 38080.5 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.031405E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7726/   51900 | consumed samples:      7911424 | elapsed time per iteration (ms): 38094.1 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.033103E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7727/   51900 | consumed samples:      7912448 | elapsed time per iteration (ms): 38083.2 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.049635E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7728/   51900 | consumed samples:      7913472 | elapsed time per iteration (ms): 38073.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.045644E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7729/   51900 | consumed samples:      7914496 | elapsed time per iteration (ms): 38092.3 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.048616E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7730/   51900 | consumed samples:      7915520 | elapsed time per iteration (ms): 38076.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.052405E+00 | loss scale: 1.0 | grad norm: 0.114 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7731/   51900 | consumed samples:      7916544 | elapsed time per iteration (ms): 38090.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.043551E+00 | loss scale: 1.0 | grad norm: 0.121 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7732/   51900 | consumed samples:      7917568 | elapsed time per iteration (ms): 38110.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.052581E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7733/   51900 | consumed samples:      7918592 | elapsed time per iteration (ms): 38097.1 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.027201E+00 | loss scale: 1.0 | grad norm: 0.154 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7734/   51900 | consumed samples:      7919616 | elapsed time per iteration (ms): 38082.8 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.053375E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7735/   51900 | consumed samples:      7920640 | elapsed time per iteration (ms): 38099.5 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.048752E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7736/   51900 | consumed samples:      7921664 | elapsed time per iteration (ms): 38100.3 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.040509E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7737/   51900 | consumed samples:      7922688 | elapsed time per iteration (ms): 38081.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.014246E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7738/   51900 | consumed samples:      7923712 | elapsed time per iteration (ms): 38102.8 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.032674E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7739/   51900 | consumed samples:      7924736 | elapsed time per iteration (ms): 38092.1 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.051691E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7740/   51900 | consumed samples:      7925760 | elapsed time per iteration (ms): 38096.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.028232E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7741/   51900 | consumed samples:      7926784 | elapsed time per iteration (ms): 38090.4 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.037735E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7742/   51900 | consumed samples:      7927808 | elapsed time per iteration (ms): 38118.2 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.031332E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7743/   51900 | consumed samples:      7928832 | elapsed time per iteration (ms): 38096.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.039136E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7744/   51900 | consumed samples:      7929856 | elapsed time per iteration (ms): 38100.6 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.036010E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7745/   51900 | consumed samples:      7930880 | elapsed time per iteration (ms): 38104.2 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.034377E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7746/   51900 | consumed samples:      7931904 | elapsed time per iteration (ms): 38078.4 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.041478E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7747/   51900 | consumed samples:      7932928 | elapsed time per iteration (ms): 38089.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.024986E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7748/   51900 | consumed samples:      7933952 | elapsed time per iteration (ms): 38087.1 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.031194E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7749/   51900 | consumed samples:      7934976 | elapsed time per iteration (ms): 38096.0 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.045767E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7750/   51900 | consumed samples:      7936000 | elapsed time per iteration (ms): 38081.9 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.017438E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7751/   51900 | consumed samples:      7937024 | elapsed time per iteration (ms): 38082.2 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.033601E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7752/   51900 | consumed samples:      7938048 | elapsed time per iteration (ms): 38091.4 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.031030E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7753/   51900 | consumed samples:      7939072 | elapsed time per iteration (ms): 38100.4 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.047214E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7754/   51900 | consumed samples:      7940096 | elapsed time per iteration (ms): 38104.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.021195E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7755/   51900 | consumed samples:      7941120 | elapsed time per iteration (ms): 38075.5 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.040631E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7756/   51900 | consumed samples:      7942144 | elapsed time per iteration (ms): 38098.2 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.037498E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7757/   51900 | consumed samples:      7943168 | elapsed time per iteration (ms): 38094.5 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.054132E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     7758/   51900 | consumed samples:      7944192 | elapsed time per iteration (ms): 38136.7 | learning rate: 1.942E-04 | global batch size:  1024 | lm loss: 2.051407E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
