/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (58356.41, 58356.57)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (64279.22, 64309.93)
    train/valid/test-data-iterators-setup ..........: (130936.87, 134026.11)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     8001/   51900 | consumed samples:      8193024 | elapsed time per iteration (ms): 45353.6 | learning rate: 1.937E-04 | global batch size:  1024 | lm loss: 2.050100E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12127/   51900 | consumed samples:     12418048 | elapsed time per iteration (ms): 37874.9 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.959208E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12128/   51900 | consumed samples:     12419072 | elapsed time per iteration (ms): 37914.4 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.965594E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12129/   51900 | consumed samples:     12420096 | elapsed time per iteration (ms): 37876.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.961253E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12130/   51900 | consumed samples:     12421120 | elapsed time per iteration (ms): 37937.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.945752E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12131/   51900 | consumed samples:     12422144 | elapsed time per iteration (ms): 37924.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.968521E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12132/   51900 | consumed samples:     12423168 | elapsed time per iteration (ms): 37923.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.939178E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12133/   51900 | consumed samples:     12424192 | elapsed time per iteration (ms): 37908.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.943633E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12134/   51900 | consumed samples:     12425216 | elapsed time per iteration (ms): 37909.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.964116E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12135/   51900 | consumed samples:     12426240 | elapsed time per iteration (ms): 37886.7 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.961813E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12136/   51900 | consumed samples:     12427264 | elapsed time per iteration (ms): 37945.5 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.950379E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12137/   51900 | consumed samples:     12428288 | elapsed time per iteration (ms): 37917.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.966309E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12138/   51900 | consumed samples:     12429312 | elapsed time per iteration (ms): 37903.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.964430E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12139/   51900 | consumed samples:     12430336 | elapsed time per iteration (ms): 37888.3 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.980947E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12140/   51900 | consumed samples:     12431360 | elapsed time per iteration (ms): 37898.6 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.957065E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12141/   51900 | consumed samples:     12432384 | elapsed time per iteration (ms): 37917.9 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.965298E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12142/   51900 | consumed samples:     12433408 | elapsed time per iteration (ms): 37890.2 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.973118E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12143/   51900 | consumed samples:     12434432 | elapsed time per iteration (ms): 37930.6 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.971690E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12144/   51900 | consumed samples:     12435456 | elapsed time per iteration (ms): 37894.9 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.956398E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12145/   51900 | consumed samples:     12436480 | elapsed time per iteration (ms): 37920.2 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.951860E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12146/   51900 | consumed samples:     12437504 | elapsed time per iteration (ms): 37927.2 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.977306E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12147/   51900 | consumed samples:     12438528 | elapsed time per iteration (ms): 37907.2 | learning rate: 1.823E-04 | global batch size:  1024 | lm loss: 1.975356E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12148/   51900 | consumed samples:     12439552 | elapsed time per iteration (ms): 37930.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.961723E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12149/   51900 | consumed samples:     12440576 | elapsed time per iteration (ms): 37920.6 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.958903E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12150/   51900 | consumed samples:     12441600 | elapsed time per iteration (ms): 37955.9 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.958943E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12151/   51900 | consumed samples:     12442624 | elapsed time per iteration (ms): 37935.3 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.970356E+00 | loss scale: 1.0 | grad norm: 0.112 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12152/   51900 | consumed samples:     12443648 | elapsed time per iteration (ms): 37925.2 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.951309E+00 | loss scale: 1.0 | grad norm: 0.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12153/   51900 | consumed samples:     12444672 | elapsed time per iteration (ms): 37940.8 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.959370E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12154/   51900 | consumed samples:     12445696 | elapsed time per iteration (ms): 37908.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.957162E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12155/   51900 | consumed samples:     12446720 | elapsed time per iteration (ms): 37891.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.975616E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12156/   51900 | consumed samples:     12447744 | elapsed time per iteration (ms): 37917.5 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.978662E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12157/   51900 | consumed samples:     12448768 | elapsed time per iteration (ms): 37922.5 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.960475E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12158/   51900 | consumed samples:     12449792 | elapsed time per iteration (ms): 37909.4 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.967933E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12159/   51900 | consumed samples:     12450816 | elapsed time per iteration (ms): 37867.7 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.965822E+00 | loss scale: 1.0 | grad norm: 0.117 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12160/   51900 | consumed samples:     12451840 | elapsed time per iteration (ms): 37905.4 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.960275E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12161/   51900 | consumed samples:     12452864 | elapsed time per iteration (ms): 37907.6 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.970713E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12162/   51900 | consumed samples:     12453888 | elapsed time per iteration (ms): 37924.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.973417E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12163/   51900 | consumed samples:     12454912 | elapsed time per iteration (ms): 37870.4 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.964703E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12164/   51900 | consumed samples:     12455936 | elapsed time per iteration (ms): 37872.8 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.946256E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12165/   51900 | consumed samples:     12456960 | elapsed time per iteration (ms): 37922.3 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.962487E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12166/   51900 | consumed samples:     12457984 | elapsed time per iteration (ms): 37931.6 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.935917E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12167/   51900 | consumed samples:     12459008 | elapsed time per iteration (ms): 37937.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.942366E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12168/   51900 | consumed samples:     12460032 | elapsed time per iteration (ms): 37911.2 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.959810E+00 | loss scale: 1.0 | grad norm: 0.066 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12169/   51900 | consumed samples:     12461056 | elapsed time per iteration (ms): 37908.2 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.967281E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12170/   51900 | consumed samples:     12462080 | elapsed time per iteration (ms): 37907.8 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.941560E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12171/   51900 | consumed samples:     12463104 | elapsed time per iteration (ms): 37897.7 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.954722E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12172/   51900 | consumed samples:     12464128 | elapsed time per iteration (ms): 37901.8 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.977267E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12173/   51900 | consumed samples:     12465152 | elapsed time per iteration (ms): 38061.5 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.957117E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12174/   51900 | consumed samples:     12466176 | elapsed time per iteration (ms): 37921.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.954476E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12175/   51900 | consumed samples:     12467200 | elapsed time per iteration (ms): 37941.0 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.962302E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12176/   51900 | consumed samples:     12468224 | elapsed time per iteration (ms): 37919.6 | learning rate: 1.822E-04 | global batch size:  1024 | lm loss: 1.967109E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12177/   51900 | consumed samples:     12469248 | elapsed time per iteration (ms): 37900.3 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.956378E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12178/   51900 | consumed samples:     12470272 | elapsed time per iteration (ms): 37895.1 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.965148E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12179/   51900 | consumed samples:     12471296 | elapsed time per iteration (ms): 37891.1 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.949979E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12180/   51900 | consumed samples:     12472320 | elapsed time per iteration (ms): 37894.3 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.955548E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12181/   51900 | consumed samples:     12473344 | elapsed time per iteration (ms): 37945.4 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.954097E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    12182/   51900 | consumed samples:     12474368 | elapsed time per iteration (ms): 37897.4 | learning rate: 1.821E-04 | global batch size:  1024 | lm loss: 1.952319E+00 | loss scale: 1.0 | grad norm: 0.112 | number of skipped iterations:   0 | number of nan iterations:   0 |
